Component-Whole(e1,e2)	As was standard practice at the museum on that day of the week, only maintenance workers, cleaning staff, curators, and a few other employees roamed the cavernous <e1> halls </e1> of the <e2> building </e2> that was once the home of France's kings but for centuries had been devoted to housing the nation's art treasures.
Cause-Effect(e1,e2)	The <e1> injury </e1> resulted in numerous <e2> operations </e2> to save his eyesight.
Member-Collection(e2,e1)	The drive starts out in the small community of Copeland and on through a couple of small ponds, where a <e1> flight </e1> of double-crested <e2> cormorants </e2> were gathered.
Entity-Destination(e1,e2)	The man dropped off the <e1> mail </e1> into the <e2> mailbox </e2>.
Content-Container(e2,e1)	I had a trash bag full of clothes and a <e1> suitcase </e1> full of <e2> beer </e2>.
Entity-Origin(e1,e2)	After the <e1> emperor </e1> had left the <e2> room </e2>, he turned to his attendants.
Entity-Origin(e1,e2)	The <e1> fountain </e1> was removed from that <e2> location </e2> and placed at Seneca Park along North Tenth Street some time later.
Other	This time the <e1> lobster </e1> was full of its superb <e2> flavor </e2>, which suffused even into the buttered corn.
Component-Whole(e2,e1)	This was an exciting innovation for the packaging industry because the aluminum <e1> can </e1> was made with only two pieces - a <e2> body </e2> and an end.
Other	The <e1> mistress </e1> fries the <e2> rashers </e2> in a small china fryingpan over the lamp, passing to each person the hot slices as they are done.
Other	In Luxembourg, the <e1> majority </e1> of migrant <e2> workers </e2> are cross-border workers who maintain their residence in neighbouring countries such as Belgium, France and Germany; as a result, employers and public authorities recognise their diplomas rather easily.
Content-Container(e1,e2)	This <e1> crabmeat </e1> was in a <e2> can </e2>, but it was in the refrigerator case in the seafood section, not in the grocery aisle by the tuna.
Other	Various <e1> studies </e1> have been conducted with regard to the above <e2> phenomena </e2>.
Product-Producer(e1,e2)	As for the damaged Republican brand, one <e1> message </e1> <e2> voters </e2> sent with Mr. McDonnell's election is that they don't want the GOP to repeat its mistakes from the past decade.
Instrument-Agency(e2,e1)	The <e1> buyer </e1> adjusted the gold dust with a <e2> spoon </e2> until the scale balanced.
Instrument-Agency(e2,e1)	<e1> Four </e1> of us stopped the cyanide train, with no money, but with <e2> candles </e2>, cups of tea and home-made banners.
Component-Whole(e1,e2)	He saw behind the scenes and all the showroom <e1> areas </e1> of the <e2> store </e2>.
Cause-Effect(e2,e1)	We address the longer-term budget <e1> imbalance </e1> that has been caused by the <e2> tax cuts </e2>.
Cause-Effect(e2,e1)	In North America, about 58 percent of the <e1> wildfires </e1> are caused by <e2> humans </e2>.
Other	We put <e1> fairness </e1> into <e2> copyright use </e2>.
Entity-Destination(e1,e2)	Shortly after injection, the <e1> poison </e1> is going into the blood <e2> vessels </e2>.
Other	Data shows that public <e1> concern </e1> about the <e2> economy </e2> has moved into the top five issues facing the country.
Member-Collection(e2,e1)	The communal <e1> den </e1> of garter <e2> snakes </e2> in Manitoba is selected to study whether courting males make mistakes in selecting females.
Entity-Destination(e1,e2)	He stuffed the <e1> letter </e1> into the breast <e2> pocket </e2> of his suit and slipped the enclosed DVD into the player.
Other	The <e1> quota </e1> was extended from six <e2> weeks </e2> to 10 weeks in 2009.
Component-Whole(e1,e2)	Although the <e1> bore </e1> of the <e2> trumpet </e2> is mostly cylindrical, it is formed from a complex series of tapers, the smallest being at the mouthpiece receiver, and the largest being at the throat of the bell, before the flare for the bell begins.
Entity-Origin(e1,e2)	Here are some <e1> pictures </e1> from a couple <e2> weeks </e2> ago when we had some ice.
Other	My cousins have some fun sliding down the <e1> steps </e1> in a laundry <e2> basket </e2>.
Entity-Origin(e1,e2)	A <e1> man </e1> holding a small toddler ran away from the <e2> beach </e2> as fast as he could, calling out: "tsunami!".
Component-Whole(e1,e2)	Andre Hartman touches the <e1> snout </e1> of the great white <e2> shark </e2>.
Other	Volvo stores the <e1> information </e1> in a secure and protected <e2> environment </e2> for as long as they believe it will help the company understand how to serve its clients better.
Message-Topic(e2,e1)	The <e1> case </e1> has been examined in several <e2> books </e2>.
Entity-Origin(e1,e2)	More recently they concluded the <e1> arsenic </e1> originated in iron oxide <e2> coatings </e2> of rocks lining the aquifer.
Message-Topic(e1,e2)	The <e1> speech </e1> also devoted considerable time to foreign <e2> affairs </e2>.
Component-Whole(e1,e2)	Munitions were stored in the <e1> hold </e1> of the <e2> vessel </e2>.
Instrument-Agency(e2,e1)	The <e1> surgeon </e1> performs a vasoepididymostomy using an operating <e2> microscope </e2>.
Other	Details about how Catholic Church <e1> dioceses </e1> dealt with <e2> allegations </e2> of child abuse are to emerge within the coming weeks.
Product-Producer(e1,e2)	Every <e1> engine </e1> that the <e2> plant </e2> builds is hot-tested.
Entity-Destination(e1,e2)	My <e1> brother </e1> has entered my <e2> room </e2> without knocking.
Member-Collection(e2,e1)	Over the years a sound <e1> stud </e1> of homogenous brood <e2> mares </e2> has developed.
Cause-Effect(e2,e1)	Make sure the child takes lots of fluids in spite of the oral discomfort to prevent high <e1> fever </e1> from <e2> dehydration </e2>.
Instrument-Agency(e2,e1)	The motor <e1> system </e1> scaled the object's dimensions by modulating the <e2> muscles </e2>.
Message-Topic(e1,e2)	This splendid little <e1> book </e1> traces the <e2> history </e2> of the company from 3000 BC to the present day.
Member-Collection(e2,e1)	The key to Thirteen's return to form is having Danny Ocean (Clooney) and his merry <e1> ratpack </e1> of expert <e2> thieves </e2> and con men reteam in Las Vegas, site of their original big score in Eleven.
Other	The Tafawa Balewa Square (TBS) in Lagos hosted a <e1> galaxy </e1> of <e2> events </e2> with tourism and culture activities as center of attraction.
Message-Topic(e1,e2)	This <e1> movie </e1> is a depiction of the last twelve <e2> hours </e2> in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.
Component-Whole(e1,e2)	The divers went down two weeks ago to look at the condition of the <e1> piles </e1> supporting the <e2> pier </e2>.
Product-Producer(e1,e2)	Inside, senior stylist Favio Alfano, 33, wields custom-made $1000 <e1> scissors </e1> made by a <e2> guy </e2> named Shioji, a genius in Wakayama.
Entity-Origin(e1,e2)	<e1> Plane </e1> taxies from <e2> runway </e2> and stops on terminal roof.
Entity-Destination(e1,e2)	Last night, <e1> wine </e1> was brought to the <e2> restaurant </e2>.
Member-Collection(e2,e1)	In the meantime, an unlikely <e1> menage </e1> of Payaya <e2> natives </e2>, Franciscan padres, Canary Islanders and Spanish soldiers struggle to bring the city together as winter approaches.
Component-Whole(e1,e2)	Landings are be provided at the top and the bottom of every flight include part of the <e1> floor </e1> of the <e2> building </e2>.
Component-Whole(e2,e1)	A <e1> newspaper </e1> consists of just the same number of <e2> words </e2> whether there be any news in it or not.
Instrument-Agency(e2,e1)	The picture shows a <e1> worker </e1> with a <e2> mallet </e2> and a scalpel in his hands, and having his trunk exposed.
Entity-Destination(e1,e2)	<e1> Supernatant </e1> was removed into a 100 mL polypropylene centrifuge <e2> tube </e2>.
Cause-Effect(e1,e2)	A rare and incurable congenital <e1> disease </e1> which causes <e2> blindness </e2> has been successfully treated for the first time using gene therapy.
Cause-Effect(e1,e2)	As I pulled unit apart the small fan on top of light was caked with dust, the <e1> heat </e1> caused a little <e2> discoloration </e2> on the difusing lense.
Cause-Effect(e1,e2)	His work has led to new treatments for addicts, tests for drug intoxication and understanding of how <e1> heroin </e1>, other opiates and cocaine cause dependence and <e2> withdrawal </e2>.
Other	Serious troubles have dragged the infamous <e1> actress </e1> into <e2> chaos </e2>.
Component-Whole(e2,e1)	The <e1> mill </e1> carves the model from polyurethane with a cutting <e2> tool </e2> that moves based on coordinates from the image.
Other	The Shakespeare Authorship Studies Conference is the world's largest <e1> convocation </e1> of <e2> academicians </e2> and scholars to gather annually for the purpose of sharing new research on the life and works of the Elizabethan era's premier poet, playwright and wordsmith.
Cause-Effect(e2,e1)	<e1> Shrinkage </e1> from <e2> washing </e2> has always been considered a serious problem for cotton knitted fabrics.
Component-Whole(e1,e2)	With its <e1> hoof </e1> the <e2> reindeer </e2> scrapes away the snow and discovers underneath the reindeer moss.
Product-Producer(e2,e1)	Last year Cavendish had barely completed a move, 45 degrees across a road at 70km/h, before his <e1> fiancee </e1>, Melissa, watching on TV, had completed a text <e2> message </e2> threatening him with divorce if he risked his life like that again.
Component-Whole(e2,e1)	This air conditioning <e1> system </e1> contains refrigerant under pressure, rotating <e2> parts </e2> and electrical connections which may be dangerous and could cause serious injury.
Message-Topic(e1,e2)	These 14 <e1> portraits </e1> give an introduction to successful <e2> women </e2> in the fields of politics, the economy, science, the church and new social movements.
Component-Whole(e2,e1)	The <e1> machine </e1> processes the blood using a centrifugal <e2> pump </e2>, which separates the components of the blood and the plasma.
Member-Collection(e2,e1)	The data provided powerful evidence that the unusual meteorite was the result of a long-lasting <e1> rain </e1> of <e2> meteorites </e2> following the destruction of an asteroid.
Entity-Origin(e1,e2)	The <e1> water </e1> was distilled from an alkaline permanganate <e2> solution </e2> in an all Pyrex still.
Member-Collection(e2,e1)	Often when people hunt for snipe, they come upon a <e1> fall </e1> of <e2> woodcocks </e2>, which are also game birds.
Cause-Effect(e2,e1)	This article goes some wat towards, identifying some of the <e1> conflicts </e1> arose from the previous and present agricultural <e2> development </e2>.
Member-Collection(e1,e2)	Luke played the crucial role of <e1> goal-keeper </e1> in the <e2> team </e2> that defeated tournament favourites Croatia 6-4 in the final match.
Component-Whole(e1,e2)	Air is forced through the instrument, coming from the bottom of the player's lungs and pushed all the way through to the <e1> bell </e1> of the <e2> trumpet </e2>.
Content-Container(e1,e2)	When he arrived at 1 p.m., the poor <e1> animal </e1> was in a <e2> crate </e2> for five hours.
Cause-Effect(e2,e1)	The <e1> disruption </e1> caused by the latest Christmas <e2> terrorist </e2> has added too much to the weary trip home.
Product-Producer(e1,e2)	This is another great new <e1> wheeze </e1> from the <e2> people </e2> who got rid of News at Ten in the first place (and then ended up bringing it back).
Member-Collection(e2,e1)	Falconers send their dogs into the field to bark and cause the nearby <e1> covey </e1> of <e2> quail </e2> (or partridges) to take flight.
Message-Topic(e1,e2)	It allows users to create custom <e1> charts </e1> comparing fuel <e2> properties </e2> and characteristics for multiple alternative fuels.
Other	Senior figures in the sport expect the Brawn cars to be the subject of a technical protest over the design of their <e1> diffusers </e1> by rival <e2> teams </e2>.
Product-Producer(e2,e1)	A brewer from Southwick is immortalised as a Hampshire <e1> farmer </e1> produces a new real <e2> ale </e2> in celebration of Old Dick.
Member-Collection(e2,e1)	Many growers harbor a <e1> parliament </e1> of <e2> owls </e2> in their barns so as to keep down the population of burrowing rodents.
Entity-Origin(e1,e2)	The halogen combines with the <e1> tungsten </e1> evaporated from the hot <e2> filament </e2> to form a compound that is attracted back to the filament, thus extending the filament's life.
